# FILENAME,z_Forbidden_narrow
../WISEAGN/Spectra/spec-1233-52734-0438.fits,0.16630284119746147
../WISEAGN/Spectra/spec-6647-56390-0298.fits,0.2812286914578501
../WISEAGN/Spectra/spec-0989-52468-0176.fits,0.18770503406260994
../WISEAGN/Spectra/spec-0360-51816-0312.fits,0.23030485343434517
../WISEAGN/Spectra/spec-2790-54555-0362.fits,0.1164698917204592
../WISEAGN/Spectra/spec-4373-55811-0379.fits,0.21572665262398882
../WISEAGN/Spectra/spec-0380-51792-0565.fits,0.18169833464781535
../WISEAGN/Spectra/spec-1812-53795-0343.fits,0.2220494853675132
../WISEAGN/Spectra/spec-0671-52206-0475.fits,0.45746790363353684
../WISEAGN/Spectra/spec-2587-54138-0565.fits,0.06949554193059616
../WISEAGN/Spectra/spec-2360-53728-0201.fits,0.12785536536253056
../WISEAGN/Spectra/spec-1841-53491-0015.fits,0.21514277540809193
../WISEAGN/Spectra/spec-0814-52443-0586.fits,0.1993599496094782
../WISEAGN/Spectra/spec-1813-53903-0162.fits,0.14565650986748827
../WISEAGN/Spectra/spec-1019-52707-0393.fits,0.13563342452024885
../WISEAGN/Spectra/spec-0513-51989-0159.fits,0.13837243141676883
../WISEAGN/Spectra/spec-2297-53738-0330.fits,0.0896925725728015
../WISEAGN/Spectra/spec-0406-52238-0207.fits,0.28998470814756877
../WISEAGN/Spectra/spec-1718-53850-0407.fits,0.2269453902267898
../WISEAGN/Spectra/spec-1338-52765-0485.fits,0.07552791457182002
../WISEAGN/Spectra/spec-1420-53146-0131.fits,0.1781539343384482
../WISEAGN/Spectra/spec-1821-53167-0492.fits,0.06875948767730988
../WISEAGN/Spectra/spec-1293-52765-0031.fits,0.13459981931257733
../WISEAGN/Spectra/spec-0518-52282-0094.fits,0.2391537360027277
../WISEAGN/Spectra/spec-2165-53917-0223.fits,0.08866662089206043
../WISEAGN/Spectra/spec-0621-52055-0031.fits,0.14612601932789648
../WISEAGN/Spectra/spec-0820-52433-0314.fits,0.14427956439950984
../WISEAGN/Spectra/spec-0640-52200-0078.fits,0.18390077049974407
../WISEAGN/Spectra/spec-1313-52790-0429.fits,0.14947447619704562
../WISEAGN/Spectra/spec-1013-52707-0379.fits,0.10303964178944462
../WISEAGN/Spectra/spec-1567-53172-0409.fits,0.047421327707604835
../WISEAGN/Spectra/spec-0314-51641-0390.fits,0.07242164158594898
../WISEAGN/Spectra/spec-6392-56331-0869.fits,0.2182852460709177
../WISEAGN/Spectra/spec-0291-51928-0417.fits,0.08371304957220803
../WISEAGN/Spectra/spec-1420-53146-0359.fits,0.11767629695609405
../WISEAGN/Spectra/spec-1021-52460-0387.fits,0.08355992926800257
../WISEAGN/Spectra/spec-6382-56365-0155.fits,0.11282134740222334
../WISEAGN/Spectra/spec-1403-53227-0302.fits,0.12583054773556696
../WISEAGN/Spectra/spec-1818-54539-0067.fits,0.1830152826808454
../WISEAGN/Spectra/spec-1405-52826-0554.fits,0.12190691123408497
../WISEAGN/Spectra/spec-2509-54180-0303.fits,0.09618769364187534
../WISEAGN/Spectra/spec-0770-52282-0366.fits,0.20476595158787364
../WISEAGN/Spectra/spec-0437-51869-0577.fits,0.19652330186820505
../WISEAGN/Spectra/spec-1727-53859-0597.fits,0.12065931452079161
../WISEAGN/Spectra/spec-6161-56238-0240.fits,0.17578158272789138
../WISEAGN/Spectra/spec-0749-52226-0271.fits,0.1956715550117763
../WISEAGN/Spectra/spec-2491-53855-0433.fits,0.09533005599080223
../WISEAGN/Spectra/spec-3131-54731-0160.fits,0.19565879755368767
../WISEAGN/Spectra/spec-6398-56356-0868.fits,0.11646401613344527
../WISEAGN/Spectra/spec-2267-53713-0307.fits,0.11198082876805385
../WISEAGN/Spectra/spec-0766-52247-0485.fits,0.2159827170139682
../WISEAGN/Spectra/spec-1985-53431-0556.fits,0.18999521737342387
../WISEAGN/Spectra/spec-0847-52426-0632.fits,0.22617827562666745
../WISEAGN/Spectra/spec-0566-52238-0185.fits,0.15874392745018448
../WISEAGN/Spectra/spec-4668-56211-0033.fits,0.4700440276583072
../WISEAGN/Spectra/spec-1802-53885-0310.fits,0.07408087718919125
../WISEAGN/Spectra/spec-0704-52205-0099.fits,0.17995482576573793
../WISEAGN/Spectra/spec-0901-52641-0074.fits,0.185176896050499
../WISEAGN/Spectra/spec-2376-53770-0360.fits,0.02396474705015429
../WISEAGN/Spectra/spec-0998-52750-0507.fits,0.08649267591079608
../WISEAGN/Spectra/spec-2514-53882-0294.fits,0.17595741734532255
../WISEAGN/Spectra/spec-1278-52735-0378.fits,0.22713076522071887
../WISEAGN/Spectra/spec-0334-51993-0346.fits,0.1989640079177649
../WISEAGN/Spectra/spec-1221-52751-0185.fits,0.19341185633855737
../WISEAGN/Spectra/spec-0401-51788-0562.fits,0.18137021127248085
../WISEAGN/Spectra/spec-0873-52674-0582.fits,0.02337883556018966
../WISEAGN/Spectra/spec-1189-52668-0446.fits,0.2433656367051028
../WISEAGN/Spectra/spec-1978-53473-0576.fits,0.12089119496059912
../WISEAGN/Spectra/spec-0527-52342-0577.fits,0.3196925172713766
../WISEAGN/Spectra/spec-0412-51942-0470.fits,0.09867831458642488
../WISEAGN/Spectra/spec-1614-53120-0610.fits,0.16396803613753252
../WISEAGN/Spectra/spec-2086-53401-0149.fits,0.23170286624568695
../WISEAGN/Spectra/spec-0654-52146-0024.fits,0.18724389126730678
../WISEAGN/Spectra/spec-1013-52707-0124.fits,0.14223541037245332
../WISEAGN/Spectra/spec-0350-51691-0263.fits,0.0898715305790825
../WISEAGN/Spectra/spec-0397-51794-0484.fits,0.25432756582887706
../WISEAGN/Spectra/spec-0919-52409-0618.fits,0.13875192472941866
../WISEAGN/Spectra/spec-2136-53494-0474.fits,0.10773634421490727
../WISEAGN/Spectra/spec-2031-53848-0245.fits,0.1268992457037871
../WISEAGN/Spectra/spec-0951-52398-0410.fits,0.26388498698179436
../WISEAGN/Spectra/spec-0703-52209-0285.fits,0.04189008773639029
../WISEAGN/Spectra/spec-0498-51973-0138.fits,0.1459377800011566
../WISEAGN/Spectra/spec-0330-52370-0304.fits,0.13101517358852044
../WISEAGN/Spectra/spec-2293-53730-0577.fits,0.15216440246938773
../WISEAGN/Spectra/spec-1591-52976-0471.fits,0.050037376201188276
../WISEAGN/Spectra/spec-0937-52707-0428.fits,0.2244551198513862
../WISEAGN/Spectra/spec-0435-51882-0149.fits,0.14895202896456977
../WISEAGN/Spectra/spec-1649-53149-0250.fits,0.16124415535886594
../WISEAGN/Spectra/spec-5999-56089-0024.fits,0.07392455333518123
../WISEAGN/Spectra/spec-1776-53858-0050.fits,0.1758593601683976
../WISEAGN/Spectra/spec-2242-54153-0191.fits,0.19334731415040124
../WISEAGN/Spectra/spec-1584-52943-0501.fits,0.26930864824321565
../WISEAGN/Spectra/spec-1594-52992-0636.fits,0.12002434108833684
../WISEAGN/Spectra/spec-1328-52786-0557.fits,0.10434489713866499
../WISEAGN/Spectra/spec-0759-52254-0199.fits,0.07774935634043247
../WISEAGN/Spectra/spec-2588-54174-0385.fits,0.1251391471834795
../WISEAGN/Spectra/spec-2126-53794-0122.fits,0.23257351410940527
../WISEAGN/Spectra/spec-1277-52765-0287.fits,0.10741460418858569
../WISEAGN/Spectra/spec-0814-52370-0592.fits,0.19933131682374458
../WISEAGN/Spectra/spec-0363-51989-0387.fits,0.07239455766982007
../WISEAGN/Spectra/spec-0287-52023-0070.fits,0.157611798206483
../WISEAGN/Spectra/spec-1314-52792-0220.fits,0.14826851860642226
../WISEAGN/Spectra/spec-0359-51821-0512.fits,0.23033176486111603
../WISEAGN/Spectra/spec-1643-53143-0065.fits,0.2254797607095598
../WISEAGN/Spectra/spec-0873-52674-0329.fits,0.22275498287331574
../WISEAGN/Spectra/spec-1019-52707-0620.fits,0.17624705660404907
../WISEAGN/Spectra/spec-1743-53054-0447.fits,0.13109079742342644
../WISEAGN/Spectra/spec-0773-52376-0301.fits,0.13994229145046516
../WISEAGN/Spectra/spec-0412-52254-0479.fits,0.09866555430926027
../WISEAGN/Spectra/spec-0825-52289-0221.fits,0.24653381397956212
../WISEAGN/Spectra/spec-4955-55750-0665.fits,0.10334463941166676
../WISEAGN/Spectra/spec-1386-53116-0295.fits,0.1465820797796746
../WISEAGN/Spectra/spec-0485-51909-0255.fits,0.2701851824165485
../WISEAGN/Spectra/spec-0602-52072-0335.fits,0.102049479681167
../WISEAGN/Spectra/spec-0697-52226-0012.fits,0.3644662495465261
../WISEAGN/Spectra/spec-1297-52963-0001.fits,0.17210102193598598
../WISEAGN/Spectra/spec-0753-52233-0575.fits,0.11102742714839028
../WISEAGN/Spectra/spec-6665-56390-0030.fits,0.31297494928934605
../WISEAGN/Spectra/spec-7563-56810-0175.fits,0.4070130375142472
../WISEAGN/Spectra/spec-5339-55922-0827.fits,0.4648603367916876
../WISEAGN/Spectra/spec-5341-55931-0455.fits,0.46395661139134653
../WISEAGN/Spectra/spec-0756-52577-0188.fits,0.2736193567722969
../WISEAGN/Spectra/spec-1625-53140-0086.fits,0.1619172970188901
../WISEAGN/Spectra/spec-0636-52176-0537.fits,0.0702178498426264
../WISEAGN/Spectra/spec-5397-55944-0782.fits,0.29675747682199594
../WISEAGN/Spectra/spec-0402-51793-0423.fits,0.27989889696797604
../WISEAGN/Spectra/spec-0300-51943-0557.fits,0.20065412584043327
../WISEAGN/Spectra/spec-6623-56367-0286.fits,0.3260265700473621
../WISEAGN/Spectra/spec-2131-53819-0582.fits,0.07861927862157919
../WISEAGN/Spectra/spec-2230-53799-0275.fits,0.1442432855985177
../WISEAGN/Spectra/spec-0432-51884-0494.fits,0.17778366769931603
../WISEAGN/Spectra/spec-2664-54524-0264.fits,0.104925395550361
../WISEAGN/Spectra/spec-0960-52425-0255.fits,0.13809697234282975
../WISEAGN/Spectra/spec-1305-52757-0509.fits,0.20234001997830556
../WISEAGN/Spectra/spec-2219-53816-0130.fits,0.10521080386627353
../WISEAGN/Spectra/spec-0939-52636-0400.fits,0.1590367445983724
../WISEAGN/Spectra/spec-2489-53857-0154.fits,0.14084751993863806
../WISEAGN/Spectra/spec-5903-56064-0895.fits,0.42823029288356385
../WISEAGN/Spectra/spec-0609-52339-0420.fits,0.12993793742554538
../WISEAGN/Spectra/spec-1190-52670-0224.fits,0.07781829656271852
../WISEAGN/Spectra/spec-2954-54561-0434.fits,0.09045884880996292
../WISEAGN/Spectra/spec-0875-52354-0171.fits,0.09954512334761782
../WISEAGN/Spectra/spec-1394-53108-0294.fits,0.06593239152511897
../WISEAGN/Spectra/spec-0285-51663-0295.fits,0.08606740109530567
../WISEAGN/Spectra/spec-2529-54585-0305.fits,0.0631791342193768
../WISEAGN/Spectra/spec-0570-52266-0048.fits,0.11800203465357609
../WISEAGN/Spectra/spec-6506-56564-0757.fits,0.12756378035334615
../WISEAGN/Spectra/spec-0437-51876-0579.fits,0.19653199385961553
../WISEAGN/Spectra/spec-0959-52411-0450.fits,0.09952960385028235
../WISEAGN/Spectra/spec-1193-52652-0044.fits,0.1426992584354852
../WISEAGN/Spectra/spec-1613-53115-0116.fits,0.1523751163099366
../WISEAGN/Spectra/spec-2437-53848-0540.fits,0.17163657215313216
../WISEAGN/Spectra/spec-1059-52592-0560.fits,0.1219365639852442
../WISEAGN/Spectra/spec-0451-51908-0632.fits,0.20516224106495762
../WISEAGN/Spectra/spec-0814-52443-0453.fits,0.15362360338724604
../WISEAGN/Spectra/spec-1265-52705-0465.fits,0.0979989440729332
../WISEAGN/Spectra/spec-0273-51957-0135.fits,0.08651741842507638
../WISEAGN/Spectra/spec-0468-51912-0305.fits,0.1623303882561991
../WISEAGN/Spectra/spec-2085-53379-0517.fits,0.1137918219790384
../WISEAGN/Spectra/spec-2650-54505-0119.fits,0.06719932980099556
../WISEAGN/Spectra/spec-1209-52674-0348.fits,0.2522272768591219
../WISEAGN/Spectra/spec-0491-51942-0510.fits,0.13250497327446054
../WISEAGN/Spectra/spec-0502-51957-0468.fits,0.09524813986865627
../WISEAGN/Spectra/spec-2514-53882-0281.fits,0.2381182428988292
../WISEAGN/Spectra/spec-1628-53474-0329.fits,0.15759340402750566
../WISEAGN/Spectra/spec-1229-52723-0544.fits,0.196642694243764
../WISEAGN/Spectra/spec-0480-51989-0591.fits,0.11669215462022346
../WISEAGN/Spectra/spec-1614-53120-0197.fits,0.16574359854357723
../WISEAGN/Spectra/spec-1172-52759-0060.fits,0.18811466267831778
../WISEAGN/Spectra/spec-1274-52995-0142.fits,0.14170091560616624
../WISEAGN/Spectra/spec-2774-54534-0403.fits,0.08911378448487775
../WISEAGN/Spectra/spec-0913-52433-0407.fits,0.1781794635040498
../WISEAGN/Spectra/spec-0543-52017-0547.fits,0.17931070901779758
../WISEAGN/Spectra/spec-4790-55888-0996.fits,0.18187019336705848
../WISEAGN/Spectra/spec-2136-53494-0072.fits,0.307493184053674
../WISEAGN/Spectra/spec-1270-52991-0420.fits,0.17187259642894315
../WISEAGN/Spectra/spec-2205-53793-0266.fits,0.13317351368638705
../WISEAGN/Spectra/spec-2089-53498-0161.fits,0.10151571899208588
../WISEAGN/Spectra/spec-0992-52644-0273.fits,0.1692787850593826
../WISEAGN/Spectra/spec-0299-51671-0222.fits,0.02233101083940445
../WISEAGN/Spectra/spec-2782-54592-0070.fits,0.0706458689737106
../WISEAGN/Spectra/spec-2242-54153-0084.fits,0.1581165035422037
../WISEAGN/Spectra/spec-5896-56047-0079.fits,0.3566499634578062
../WISEAGN/Spectra/spec-3615-55856-0506.fits,0.4578418823777767
../WISEAGN/Spectra/spec-0393-51794-0577.fits,0.16661284722655664
../WISEAGN/Spectra/spec-1407-52886-0413.fits,0.21780663302059633
../WISEAGN/Spectra/spec-0409-51871-0341.fits,0.1780907608961272
../WISEAGN/Spectra/spec-6392-56331-0870.fits,0.191069398374816
../WISEAGN/Spectra/spec-2612-54480-0078.fits,0.14148466283473424
../WISEAGN/Spectra/spec-0276-51909-0283.fits,0.2551898525046689
../WISEAGN/Spectra/spec-0638-52081-0149.fits,0.20546652361920734
../WISEAGN/Spectra/spec-2484-54144-0071.fits,0.15893965513519473
../WISEAGN/Spectra/spec-0814-52355-0592.fits,0.19939863896694918
../WISEAGN/Spectra/spec-1707-53885-0587.fits,0.2774281552715262
../WISEAGN/Spectra/spec-7259-56603-0432.fits,0.11988166827599546
../WISEAGN/Spectra/spec-1234-52724-0135.fits,0.1768795864385502
../WISEAGN/Spectra/spec-0393-51794-0253.fits,0.17631595400847444
../WISEAGN/Spectra/spec-1614-53120-0300.fits,0.09357875042504145
../WISEAGN/Spectra/spec-0675-52590-0343.fits,0.43793120286268344
../WISEAGN/Spectra/spec-1618-53116-0173.fits,0.10288960000821117
../WISEAGN/Spectra/spec-1012-52649-0171.fits,0.15758732888644592
../WISEAGN/Spectra/spec-2364-53737-0554.fits,0.1990937072067891
../WISEAGN/Spectra/spec-0922-52426-0236.fits,0.2122081161091916
../WISEAGN/Spectra/spec-1694-53472-0374.fits,0.17504296103921146
../WISEAGN/Spectra/spec-0450-51908-0078.fits,0.12324101183864046
../WISEAGN/Spectra/spec-1778-53883-0421.fits,0.18118874586650544
../WISEAGN/Spectra/spec-0581-52356-0211.fits,0.24252007235865228
../WISEAGN/Spectra/spec-0901-52641-0158.fits,0.16920023499853154
../WISEAGN/Spectra/spec-5772-56003-0165.fits,0.7970239962368738
../WISEAGN/Spectra/spec-1049-52751-0596.fits,0.08984676954054335
../WISEAGN/Spectra/spec-5958-56213-0784.fits,0.10175840137110838
../WISEAGN/Spectra/spec-0481-51908-0483.fits,0.11947224439278044
../WISEAGN/Spectra/spec-0283-51660-0424.fits,0.10778122123037372
../WISEAGN/Spectra/spec-2017-53474-0639.fits,0.462519808490492
../WISEAGN/Spectra/spec-2114-53848-0064.fits,0.06690355794846096
../WISEAGN/Spectra/spec-0285-51930-0300.fits,0.08607324920029293
../WISEAGN/Spectra/spec-2329-53725-0536.fits,0.010067738592263762
../WISEAGN/Spectra/spec-1733-53047-0527.fits,0.17122191430482517
../WISEAGN/Spectra/spec-2198-53918-0545.fits,0.22862766220817557
../WISEAGN/Spectra/spec-5649-55912-0282.fits,0.1009550998941998
../WISEAGN/Spectra/spec-2952-54559-0540.fits,0.11132012599476951
../WISEAGN/Spectra/spec-0499-51988-0154.fits,0.12645777210447517
../WISEAGN/Spectra/spec-6147-56239-0128.fits,0.12664405764672307
../WISEAGN/Spectra/spec-1824-53491-0190.fits,0.11485259349965013
../WISEAGN/Spectra/spec-0830-52293-0375.fits,0.13787669493066965
../WISEAGN/Spectra/spec-6154-56237-0398.fits,0.773074801877364
../WISEAGN/Spectra/spec-2598-54232-0567.fits,0.16687188608843487
../WISEAGN/Spectra/spec-1756-53080-0296.fits,0.2699554780883933
../WISEAGN/Spectra/spec-2201-53904-0334.fits,0.1516207100798954
../WISEAGN/Spectra/spec-1672-53460-0363.fits,0.18577586238537208
../WISEAGN/Spectra/spec-0554-52000-0241.fits,0.2551838009961461
../WISEAGN/Spectra/spec-2116-53854-0624.fits,0.2905689331580111
../WISEAGN/Spectra/spec-0814-52370-0460.fits,0.1536280915946805
../WISEAGN/Spectra/spec-2527-54569-0346.fits,0.4528800486479569
../WISEAGN/Spectra/spec-1406-52876-0351.fits,0.15830043906791524
../WISEAGN/Spectra/spec-1580-53145-0418.fits,0.1258282335907054
../WISEAGN/Spectra/spec-4457-55858-0604.fits,0.3361760228857625
../WISEAGN/Spectra/spec-1272-52989-0589.fits,0.176086883752932
../WISEAGN/Spectra/spec-0756-52237-0161.fits,0.27358638875157815
../WISEAGN/Spectra/spec-1984-53433-0547.fits,0.09647676815385815
../WISEAGN/Spectra/spec-1436-53054-0523.fits,0.1495135887849022
../WISEAGN/Spectra/spec-2755-54507-0139.fits,0.06690508750596603
../WISEAGN/Spectra/spec-0776-52319-0495.fits,0.21193676797844202
../WISEAGN/Spectra/spec-2113-53468-0059.fits,0.1256471626952285
../WISEAGN/Spectra/spec-2269-53711-0297.fits,0.1175045000409753
../WISEAGN/Spectra/spec-0884-52374-0321.fits,0.19713461223070797
../WISEAGN/Spectra/spec-0336-51999-0433.fits,0.23651131137181003
../WISEAGN/Spectra/spec-0820-52438-0308.fits,0.14426319449408306
../WISEAGN/Spectra/spec-1336-52759-0201.fits,0.1869611828957174
../WISEAGN/Spectra/spec-6385-56356-0171.fits,0.18232922682513966
../WISEAGN/Spectra/spec-0338-51694-0246.fits,0.31951530703371117
../WISEAGN/Spectra/spec-2594-54177-0506.fits,0.1361747417293128
../WISEAGN/Spectra/spec-0339-51692-0622.fits,0.13848529484254504
../WISEAGN/Spectra/spec-1699-53148-0067.fits,0.1324610021757371
../WISEAGN/Spectra/spec-1311-52765-0581.fits,0.39599852493515986
../WISEAGN/Spectra/spec-0444-51883-0019.fits,0.18991516068155553
../WISEAGN/Spectra/spec-1226-52734-0227.fits,0.22165318646997328
../WISEAGN/Spectra/spec-1849-53846-0205.fits,0.0902075839847235
../WISEAGN/Spectra/spec-2533-54585-0230.fits,0.1905311217974254
../WISEAGN/Spectra/spec-1237-52762-0291.fits,0.09824169221684086
../WISEAGN/Spectra/spec-7259-56603-0474.fits,0.18505591080211428
../WISEAGN/Spectra/spec-5902-56042-0514.fits,0.4282104259744474
../WISEAGN/Spectra/spec-2289-53708-0163.fits,0.1951952260399608
../WISEAGN/Spectra/spec-5783-56017-0255.fits,0.5663851630333404
../WISEAGN/Spectra/spec-0941-52709-0474.fits,0.1291659060833292
../WISEAGN/Spectra/spec-0277-51908-0536.fits,0.12058265088541867
../WISEAGN/Spectra/spec-2119-53792-0576.fits,0.05826254687636378
../WISEAGN/Spectra/spec-1959-53440-0605.fits,0.17601506702746128
../WISEAGN/Spectra/spec-6380-56340-0774.fits,0.2644868990026622
../WISEAGN/Spectra/spec-8199-57428-0845.fits,0.14998488911926677
../WISEAGN/Spectra/spec-2144-53770-0018.fits,0.1169758125910141
../WISEAGN/Spectra/spec-0755-52235-0579.fits,0.28050082712122554
../WISEAGN/Spectra/spec-1941-53386-0249.fits,0.16222610748323765
../WISEAGN/Spectra/spec-2132-53493-0124.fits,0.17195536249524546
../WISEAGN/Spectra/spec-4607-56248-0309.fits,0.5386279475793881
../WISEAGN/Spectra/spec-4358-55833-0821.fits,0.461100220202588
../WISEAGN/Spectra/spec-0616-52442-0336.fits,0.16689823088431072
../WISEAGN/Spectra/spec-2766-54242-0072.fits,0.08302552065288994
../WISEAGN/Spectra/spec-4294-55500-0201.fits,0.06918623564656448
../WISEAGN/Spectra/spec-0332-52367-0134.fits,0.1857795513667157
../WISEAGN/Spectra/spec-0615-52347-0085.fits,0.16031147180358687
../WISEAGN/Spectra/spec-1717-53883-0639.fits,0.11585398582058196
../WISEAGN/Spectra/spec-1408-52822-0631.fits,0.11557349698303113
../WISEAGN/Spectra/spec-2529-54585-0515.fits,0.15895812036225954
../WISEAGN/Spectra/spec-2947-54533-0338.fits,0.12635301215438824
../WISEAGN/Spectra/spec-5320-55999-0831.fits,0.538409180947324
../WISEAGN/Spectra/spec-0406-51817-0219.fits,0.2899570826783357
../WISEAGN/Spectra/spec-0689-52262-0306.fits,0.10713740674154111
../WISEAGN/Spectra/spec-0496-51988-0420.fits,0.20789323639100935
../WISEAGN/Spectra/spec-2588-54174-0358.fits,0.21920740422185286
../WISEAGN/Spectra/spec-2033-53476-0199.fits,0.0914454977966179
../WISEAGN/Spectra/spec-2953-54560-0007.fits,0.1290445093758692
../WISEAGN/Spectra/spec-0700-52199-0344.fits,0.2797828638740545
../WISEAGN/Spectra/spec-1278-52735-0118.fits,0.20888664150932132
../WISEAGN/Spectra/spec-1843-53816-0555.fits,0.15888403994190883
../WISEAGN/Spectra/spec-1106-52912-0471.fits,0.1570294133973799
../WISEAGN/Spectra/spec-0412-52235-0472.fits,0.09867316565966017
../WISEAGN/Spectra/spec-2103-53467-0531.fits,0.19247543275338408
../WISEAGN/Spectra/spec-5966-56101-0825.fits,0.19808217278016588
../WISEAGN/Spectra/spec-1174-52782-0350.fits,0.21168788293026244
../WISEAGN/Spectra/spec-0560-52296-0123.fits,0.11802829253896864
../WISEAGN/Spectra/spec-1714-53521-0247.fits,0.08103459445665241
../WISEAGN/Spectra/spec-0412-52258-0472.fits,0.09866072406877174
../WISEAGN/Spectra/spec-1174-52782-0198.fits,0.18078863087748093
../WISEAGN/Spectra/spec-1601-53115-0223.fits,0.30579728159226266
../WISEAGN/Spectra/spec-2513-54141-0542.fits,0.13822575819044158
../WISEAGN/Spectra/spec-1730-53498-0310.fits,0.3376987620033011
../WISEAGN/Spectra/spec-0575-52319-0521.fits,0.03350290529455404
../WISEAGN/Spectra/spec-1379-53063-0608.fits,0.08191712166386143
../WISEAGN/Spectra/spec-1425-52913-0297.fits,0.1893470633193139
../WISEAGN/Spectra/spec-1419-53144-0207.fits,0.19871753263609346
../WISEAGN/Spectra/spec-0980-52431-0616.fits,0.14535694430700433
../WISEAGN/Spectra/spec-1307-52999-0322.fits,0.16227670519306836
../WISEAGN/Spectra/spec-6828-56430-0706.fits,0.4446890849973857
../WISEAGN/Spectra/spec-1361-53047-0036.fits,0.19931659722200876
../WISEAGN/Spectra/spec-0288-52000-0088.fits,0.11842187620319902
../WISEAGN/Spectra/spec-2224-53815-0242.fits,0.11265509918208111
../WISEAGN/Spectra/spec-0313-51673-0561.fits,0.12860200412549652
../WISEAGN/Spectra/spec-0626-52057-0226.fits,0.1701000203559837
../WISEAGN/Spectra/spec-0916-52378-0547.fits,0.38046689040079706
../WISEAGN/Spectra/spec-0284-51662-0417.fits,0.19533226135177464
../WISEAGN/Spectra/spec-1927-53321-0525.fits,0.17304794173650023
../WISEAGN/Spectra/spec-0502-51957-0240.fits,0.14399801369671092
../WISEAGN/Spectra/spec-0568-52254-0239.fits,0.1802614836622324
../WISEAGN/Spectra/spec-0518-52282-0024.fits,0.15899386302489027
../WISEAGN/Spectra/spec-1950-53436-0106.fits,0.13410909706882787
../WISEAGN/Spectra/spec-4316-55505-0561.fits,0.7024402080752329
../WISEAGN/Spectra/spec-6042-56101-0339.fits,0.29769004993682424
../WISEAGN/Spectra/spec-2103-53467-0535.fits,0.10720236039300264
../WISEAGN/Spectra/spec-1984-53433-0504.fits,0.13382875268126676
../WISEAGN/Spectra/spec-1997-53442-0560.fits,0.197019944388224
../WISEAGN/Spectra/spec-1325-52762-0090.fits,0.20004607682723433
../WISEAGN/Spectra/spec-2268-53682-0278.fits,0.13451166866394257
../WISEAGN/Spectra/spec-0360-51780-0312.fits,0.2303183126379957
../WISEAGN/Spectra/spec-1435-52996-0119.fits,0.1942250916197098
../WISEAGN/Spectra/spec-5407-55926-0805.fits,0.4666732571547755
../WISEAGN/Spectra/spec-0842-52376-0416.fits,0.13704407026950427
../WISEAGN/Spectra/spec-4658-55592-0859.fits,0.05694870809684082
../WISEAGN/Spectra/spec-2144-53770-0331.fits,0.10466001473006273
../WISEAGN/Spectra/spec-1063-52591-0504.fits,0.17227848641025642
../WISEAGN/Spectra/spec-5410-56016-0303.fits,0.07320223922646703
../WISEAGN/Spectra/spec-1008-52707-0035.fits,0.1417407681663673
../WISEAGN/Spectra/spec-1348-53084-0445.fits,0.21119721828533117
../WISEAGN/Spectra/spec-2115-53535-0414.fits,0.05733616923388619
../WISEAGN/Spectra/spec-2367-53763-0508.fits,0.11467510603713883
../WISEAGN/Spectra/spec-2088-53493-0266.fits,0.07356418080076978
